[DEBUG] main.cpp:25:main(): expectedPointsAmount = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: -0.060m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.177
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: -0.030m | X: 0.135 | VY: 0.020 | VX: 0.325 | AY: 0.000 | AX: 0.000 | distance = 0.046

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.450s | Y: -0.029m | X: 0.139 | VY: 0.039 | VX: 0.348 | AY: 0.000 | AX: 0.000 | distance = 0.043

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.460s | Y: -0.029m | X: 0.142 | VY: 0.058 | VX: 0.368 | AY: 0.000 | AX: 0.000 | distance = 0.040

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.470s | Y: -0.028m | X: 0.146 | VY: 0.077 | VX: 0.386 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.480s | Y: -0.027m | X: 0.150 | VY: 0.096 | VX: 0.402 | AY: 0.000 | AX: 0.000 | distance = 0.034

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.490s | Y: -0.026m | X: 0.154 | VY: 0.113 | VX: 0.414 | AY: 0.000 | AX: 0.000 | distance = 0.030

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.500s | Y: -0.025m | X: 0.159 | VY: 0.130 | VX: 0.425 | AY: 0.000 | AX: 0.000 | distance = 0.027

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.510s | Y: -0.023m | X: 0.163 | VY: 0.146 | VX: 0.432 | AY: 0.000 | AX: 0.000 | distance = 0.024

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.520s | Y: -0.022m | X: 0.167 | VY: 0.162 | VX: 0.437 | AY: 0.000 | AX: 0.000 | distance = 0.022

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.530s | Y: -0.020m | X: 0.172 | VY: 0.176 | VX: 0.438 | AY: 0.000 | AX: 0.000 | distance = 0.020

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.540s | Y: -0.018m | X: 0.176 | VY: 0.189 | VX: 0.437 | AY: 0.000 | AX: 0.000 | distance = 0.019

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.550s | Y: -0.016m | X: 0.180 | VY: 0.200 | VX: 0.433 | AY: 0.000 | AX: 0.000 | distance = 0.019

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.560s | Y: -0.014m | X: 0.185 | VY: 0.211 | VX: 0.426 | AY: 0.000 | AX: 0.000 | distance = 0.020

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.570s | Y: -0.012m | X: 0.189 | VY: 0.220 | VX: 0.417 | AY: 0.000 | AX: 0.000 | distance = 0.022

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.580s | Y: -0.009m | X: 0.193 | VY: 0.227 | VX: 0.404 | AY: 0.000 | AX: 0.000 | distance = 0.025

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.590s | Y: -0.007m | X: 0.197 | VY: 0.234 | VX: 0.389 | AY: 0.000 | AX: 0.000 | distance = 0.028

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.600s | Y: -0.005m | X: 0.201 | VY: 0.238 | VX: 0.372 | AY: 0.000 | AX: 0.000 | distance = 0.031

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.610s | Y: -0.002m | X: 0.204 | VY: 0.241 | VX: 0.352 | AY: 0.000 | AX: 0.000 | distance = 0.034

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.620s | Y: 0.000m | X: 0.207 | VY: 0.243 | VX: 0.330 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.630s | Y: 0.003m | X: 0.210 | VY: 0.243 | VX: 0.305 | AY: 0.000 | AX: 0.000 | distance = 0.040

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.640s | Y: 0.005m | X: 0.213 | VY: 0.241 | VX: 0.279 | AY: 0.000 | AX: 0.000 | distance = 0.043

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.650s | Y: 0.007m | X: 0.216 | VY: 0.238 | VX: 0.251 | AY: 0.000 | AX: 0.000 | distance = 0.046

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.660s | Y: 0.010m | X: 0.218 | VY: 0.233 | VX: 0.221 | AY: 0.000 | AX: 0.000 | distance = 0.049

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.670s | Y: 0.012m | X: 0.220 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.051

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.680s | Y: 0.014m | X: 0.222 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.054

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.690s | Y: 0.017m | X: 0.224 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.056

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.700s | Y: 0.019m | X: 0.225 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.059

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.710s | Y: 0.021m | X: 0.227 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.061

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.720s | Y: 0.023m | X: 0.229 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.064

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.730s | Y: 0.026m | X: 0.231 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.066

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.740s | Y: 0.028m | X: 0.233 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.069

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.750s | Y: 0.030m | X: 0.235 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.072

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.760s | Y: 0.032m | X: 0.237 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.074

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.770s | Y: 0.035m | X: 0.239 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.077

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.780s | Y: 0.037m | X: 0.241 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.080

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.790s | Y: 0.039m | X: 0.243 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.082

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.800s | Y: 0.041m | X: 0.244 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.085

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.810s | Y: 0.044m | X: 0.246 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.088

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.820s | Y: 0.046m | X: 0.248 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.091

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.830s | Y: 0.048m | X: 0.250 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.093

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.840s | Y: 0.050m | X: 0.252 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.096

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.850s | Y: 0.053m | X: 0.254 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.099

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.860s | Y: 0.055m | X: 0.256 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.102

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.870s | Y: 0.057m | X: 0.258 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.105

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.880s | Y: 0.060m | X: 0.260 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.108

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.890s | Y: 0.062m | X: 0.261 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.110

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.900s | Y: 0.064m | X: 0.263 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.113

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.910s | Y: 0.066m | X: 0.265 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.116

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.920s | Y: 0.069m | X: 0.267 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.119

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.930s | Y: 0.071m | X: 0.269 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.122

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.940s | Y: 0.073m | X: 0.271 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.125

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.950s | Y: 0.075m | X: 0.273 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.127

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.960s | Y: 0.078m | X: 0.275 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.130

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.970s | Y: 0.080m | X: 0.277 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.133

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.980s | Y: 0.082m | X: 0.278 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.136

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.990s | Y: 0.084m | X: 0.280 | VY: 0.226 | VX: 0.189 | AY: 0.000 | AX: 0.000 | distance = 0.139

[DEBUG] physicalModel.cpp:93:calculateModel(): amountPoints = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: -0.020m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.168

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.010s | Y: -0.020m | X: 0.006 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.165

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.020s | Y: -0.020m | X: 0.009 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.162

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.030s | Y: -0.020m | X: 0.012 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.159

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.040s | Y: -0.020m | X: 0.015 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.156

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.050s | Y: -0.020m | X: 0.018 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.153

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.060s | Y: -0.020m | X: 0.021 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.150

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.070s | Y: -0.020m | X: 0.024 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.147

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.080s | Y: -0.020m | X: 0.027 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.144

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.090s | Y: -0.020m | X: 0.030 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.141

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.100s | Y: -0.020m | X: 0.033 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.138

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.110s | Y: -0.020m | X: 0.036 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.135

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.120s | Y: -0.020m | X: 0.039 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.133

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.130s | Y: -0.020m | X: 0.042 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.130

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.140s | Y: -0.020m | X: 0.045 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.127

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.150s | Y: -0.020m | X: 0.048 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.124

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.160s | Y: -0.020m | X: 0.051 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.121

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.170s | Y: -0.020m | X: 0.054 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.118

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.180s | Y: -0.020m | X: 0.057 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.115

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.190s | Y: -0.020m | X: 0.060 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.112

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.200s | Y: -0.020m | X: 0.063 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.109

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.210s | Y: -0.020m | X: 0.066 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.106

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.220s | Y: -0.020m | X: 0.069 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.103

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.230s | Y: -0.020m | X: 0.072 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.100

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.240s | Y: -0.020m | X: 0.075 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.097

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.250s | Y: -0.020m | X: 0.078 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.094

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.260s | Y: -0.020m | X: 0.081 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.091

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.270s | Y: -0.020m | X: 0.084 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.088

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.280s | Y: -0.020m | X: 0.087 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.085

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.290s | Y: -0.020m | X: 0.090 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.082

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.300s | Y: -0.020m | X: 0.093 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.080

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.310s | Y: -0.020m | X: 0.096 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.077

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.320s | Y: -0.020m | X: 0.099 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.074

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.330s | Y: -0.020m | X: 0.102 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.071

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.340s | Y: -0.020m | X: 0.105 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.068

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.350s | Y: -0.020m | X: 0.108 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.065

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.360s | Y: -0.020m | X: 0.111 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.062

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.370s | Y: -0.020m | X: 0.114 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.059

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.380s | Y: -0.020m | X: 0.117 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.057

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.390s | Y: -0.020m | X: 0.120 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.054

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.400s | Y: -0.020m | X: 0.123 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.051

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.410s | Y: -0.020m | X: 0.126 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.048

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.420s | Y: -0.020m | X: 0.129 | VY: 0.013 | VX: 0.329 | AY: 0.000 | AX: 0.000 | distance = 0.045

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.430s | Y: -0.020m | X: 0.133 | VY: 0.026 | VX: 0.355 | AY: 0.000 | AX: 0.000 | distance = 0.042

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: -0.019m | X: 0.137 | VY: 0.039 | VX: 0.380 | AY: 0.000 | AX: 0.000 | distance = 0.039

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.450s | Y: -0.019m | X: 0.141 | VY: 0.051 | VX: 0.402 | AY: 0.000 | AX: 0.000 | distance = 0.035

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.460s | Y: -0.018m | X: 0.145 | VY: 0.064 | VX: 0.421 | AY: 0.000 | AX: 0.000 | distance = 0.031

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.470s | Y: -0.017m | X: 0.149 | VY: 0.076 | VX: 0.437 | AY: 0.000 | AX: 0.000 | distance = 0.027

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.480s | Y: -0.016m | X: 0.154 | VY: 0.087 | VX: 0.451 | AY: 0.000 | AX: 0.000 | distance = 0.023

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.490s | Y: -0.015m | X: 0.158 | VY: 0.098 | VX: 0.461 | AY: 0.000 | AX: 0.000 | distance = 0.019

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.500s | Y: -0.014m | X: 0.163 | VY: 0.108 | VX: 0.469 | AY: 0.000 | AX: 0.000 | distance = 0.016

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.510s | Y: -0.013m | X: 0.168 | VY: 0.117 | VX: 0.474 | AY: 0.000 | AX: 0.000 | distance = 0.013

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.520s | Y: -0.012m | X: 0.173 | VY: 0.126 | VX: 0.475 | AY: 0.000 | AX: 0.000 | distance = 0.012

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.530s | Y: -0.011m | X: 0.177 | VY: 0.134 | VX: 0.473 | AY: 0.000 | AX: 0.000 | distance = 0.013

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.540s | Y: -0.009m | X: 0.182 | VY: 0.141 | VX: 0.469 | AY: 0.000 | AX: 0.000 | distance = 0.015

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.550s | Y: -0.008m | X: 0.187 | VY: 0.147 | VX: 0.461 | AY: 0.000 | AX: 0.000 | distance = 0.018

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.560s | Y: -0.006m | X: 0.191 | VY: 0.152 | VX: 0.450 | AY: 0.000 | AX: 0.000 | distance = 0.022

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.570s | Y: -0.005m | X: 0.195 | VY: 0.156 | VX: 0.436 | AY: 0.000 | AX: 0.000 | distance = 0.026

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.580s | Y: -0.003m | X: 0.200 | VY: 0.159 | VX: 0.420 | AY: 0.000 | AX: 0.000 | distance = 0.030

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.590s | Y: -0.001m | X: 0.204 | VY: 0.161 | VX: 0.400 | AY: 0.000 | AX: 0.000 | distance = 0.034

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.600s | Y: 0.000m | X: 0.207 | VY: 0.162 | VX: 0.378 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.610s | Y: 0.002m | X: 0.211 | VY: 0.162 | VX: 0.354 | AY: 0.000 | AX: 0.000 | distance = 0.041

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.620s | Y: 0.003m | X: 0.214 | VY: 0.161 | VX: 0.327 | AY: 0.000 | AX: 0.000 | distance = 0.044

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
